"","site","sensor","date","year","month","day","daily_mean_temp","daily_mean_humid"
"1807","Lindau - Tagelswangen",2693,2020-08-29,"2020","08","29",13.6222962962963,94.91
"1808","Lindau - Tagelswangen",2693,2020-08-30,"2020","08","30",11.5659701492537,97.4387313432836
"1809","Lindau - Tagelswangen",2693,2020-08-31,"2020","08","31",13.53,87.2119565217391
"1810","Oberembrach - Schüler",2694,2019-05-01,"2019","05","01",8.9871875,77.910078125
"1811","Oberembrach - Schüler",2694,2019-05-02,"2019","05","02",10.1558695652174,79.4892028985507
"1812","Oberembrach - Schüler",2694,2019-05-03,"2019","05","03",8.57,92.6184090909091
"1813","Oberembrach - Schüler",2694,2019-05-04,"2019","05","04",6.09676923076923,91.3570769230769
"1814","Oberembrach - Schüler",2694,2019-05-05,"2019","05","05",3.4855737704918,82.8723770491803
"1815","Oberembrach - Schüler",2694,2019-05-06,"2019","05","06",4.90643939393939,74.9840909090909
"1816","Oberembrach - Schüler",2694,2019-05-07,"2019","05","07",7.19730769230769,71.5663846153846
"1817","Oberembrach - Schüler",2694,2019-05-08,"2019","05","08",7.9963503649635,96.3666423357664
"1818","Oberembrach - Schüler",2694,2019-05-09,"2019","05","09",10.0338167938931,81.9512213740458
"1819","Oberembrach - Schüler",2694,2019-05-10,"2019","05","10",10.7544202898551,88.0869565217391
"1820","Oberembrach - Schüler",2694,2019-05-11,"2019","05","11",10.0970588235294,89.0685294117647
"1821","Oberembrach - Schüler",2694,2019-05-12,"2019","05","12",8.48423076923077,74.7779230769231
"1822","Oberembrach - Schüler",2694,2019-05-13,"2019","05","13",7.74362068965517,73.8794827586207
"1823","Oberembrach - Schüler",2694,2019-05-14,"2019","05","14",7.78838983050847,62.7504237288136
"1824","Oberembrach - Schüler",2694,2019-05-15,"2019","05","15",8.2455,62.8056666666667
"1825","Oberembrach - Schüler",2694,2019-05-16,"2019","05","16",8.03686440677966,73.899406779661
"1826","Oberembrach - Schüler",2694,2019-05-17,"2019","05","17",11.3651937984496,76.4013178294574
"1827","Oberembrach - Schüler",2694,2019-05-18,"2019","05","18",12.7637313432836,83.1087313432836
"1828","Oberembrach - Schüler",2694,2019-05-19,"2019","05","19",13.5109090909091,85.7606060606061
"1829","Oberembrach - Schüler",2694,2019-05-20,"2019","05","20",11.342962962963,98.9419259259259
"1830","Oberembrach - Schüler",2694,2019-05-21,"2019","05","21",11.0402941176471,96.0865441176471
"1831","Oberembrach - Schüler",2694,2019-05-22,"2019","05","22",13.703007518797,75.839022556391
"1832","Oberembrach - Schüler",2694,2019-05-23,"2019","05","23",12.998031496063,73.6824409448819
"1833","Oberembrach - Schüler",2694,2019-05-24,"2019","05","24",14.8109375,71.716171875
"1834","Oberembrach - Schüler",2694,2019-05-25,"2019","05","25",13.5502836879433,88.2031914893617
"1835","Oberembrach - Schüler",2694,2019-05-26,"2019","05","26",14.8701449275362,81.7404347826087
"1836","Oberembrach - Schüler",2694,2019-05-27,"2019","05","27",15.5563829787234,76.4812765957447
"1837","Oberembrach - Schüler",2694,2019-05-28,"2019","05","28",11.8654814814815,89.1677037037037
"1838","Oberembrach - Schüler",2694,2019-05-29,"2019","05","29",10.5714074074074,89.2357777777778
"1839","Oberembrach - Schüler",2694,2019-05-30,"2019","05","30",12.1520979020979,79.2615384615385
"1840","Oberembrach - Schüler",2694,2019-05-31,"2019","05","31",15.8548148148148,70.1172592592593
"1841","Oberembrach - Schüler",2694,2019-06-01,"2019","06","01",17.3729927007299,70.6151094890511
"1842","Oberembrach - Schüler",2694,2019-06-02,"2019","06","02",19.3581428571429,67.5389285714286
"1843","Oberembrach - Schüler",2694,2019-06-03,"2019","06","03",20.184598540146,69.7137956204379
"1844","Oberembrach - Schüler",2694,2019-06-04,"2019","06","04",20.7921052631579,71.4943609022556
"1845","Oberembrach - Schüler",2694,2019-06-05,"2019","06","05",21.3456296296296,65.9877037037037
"1846","Oberembrach - Schüler",2694,2019-06-06,"2019","06","06",13.3504580152672,75.784427480916
"1847","Oberembrach - Schüler",2694,2019-06-07,"2019","06","07",15.1475373134328,76.1209701492537
"1848","Oberembrach - Schüler",2694,2019-06-08,"2019","06","08",16.4963503649635,59.4815328467153
"1849","Oberembrach - Schüler",2694,2019-06-09,"2019","06","09",12.8679850746269,85.3175373134328
"1850","Oberembrach - Schüler",2694,2019-06-10,"2019","06","10",14.1551063829787,96.5325531914894
"1851","Oberembrach - Schüler",2694,2019-06-11,"2019","06","11",13.8751798561151,91.3071942446043
"1852","Oberembrach - Schüler",2694,2019-06-12,"2019","06","12",14.5787857142857,83.7285
"1853","Oberembrach - Schüler",2694,2019-06-13,"2019","06","13",16.9415328467153,72.1706569343066
"1854","Oberembrach - Schüler",2694,2019-06-14,"2019","06","14",19.4186131386861,69.8874452554744
"1855","Oberembrach - Schüler",2694,2019-06-15,"2019","06","15",18.6935820895522,75.1858955223881
"1856","Oberembrach - Schüler",2694,2019-06-16,"2019","06","16",15.6432857142857,86.6406428571429
"1857","Oberembrach - Schüler",2694,2019-06-17,"2019","06","17",17.730303030303,80.5090151515152
"1858","Oberembrach - Schüler",2694,2019-06-18,"2019","06","18",19.9015555555556,77.6676296296296
"1859","Oberembrach - Schüler",2694,2019-06-19,"2019","06","19",21.6044360902256,66.6945864661654
"1860","Oberembrach - Schüler",2694,2019-06-20,"2019","06","20",17.2957971014493,87.9594202898551
"1861","Oberembrach - Schüler",2694,2019-06-21,"2019","06","21",16.8188607594937,88.5469620253165
"1862","Oberembrach - Schüler",2694,2019-06-25,"2019","06","25",25.1938461538462,78.0723076923077
"1863","Oberembrach - Schüler",2694,2019-06-26,"2019","06","26",25.2942962962963,75.6708888888889
"1864","Oberembrach - Schüler",2694,2019-06-27,"2019","06","27",26.3764705882353,75.2369852941176
"1865","Oberembrach - Schüler",2694,2019-06-28,"2019","06","28",23.6952272727273,59.9334848484848
"1866","Oberembrach - Schüler",2694,2019-06-29,"2019","06","29",21.7808620689655,70.8499137931035
"1867","Oberembrach - Schüler",2694,2019-06-30,"2019","06","30",25.0347407407407,71.3663703703704
"1868","Oberembrach - Schüler",2694,2019-07-01,"2019","07","01",25.7867407407407,68.1391111111111
"1869","Oberembrach - Schüler",2694,2019-07-02,"2019","07","02",21.3603623188406,80.943768115942
"1870","Oberembrach - Schüler",2694,2019-07-03,"2019","07","03",20.12288,68.4508
"1871","Oberembrach - Schüler",2694,2019-07-04,"2019","07","04",19.8260833333333,64.2453333333333
"1872","Oberembrach - Schüler",2694,2019-07-05,"2019","07","05",21.5441666666667,66.829
"1873","Oberembrach - Schüler",2694,2019-07-06,"2019","07","06",19.47,77.9240298507463
"1874","Oberembrach - Schüler",2694,2019-07-07,"2019","07","07",19.4702222222222,82.6155555555556
"1875","Oberembrach - Schüler",2694,2019-07-08,"2019","07","08",17.9927536231884,83.3081884057971
"1876","Oberembrach - Schüler",2694,2019-07-09,"2019","07","09",17.4732592592593,65.8599259259259
"1877","Oberembrach - Schüler",2694,2019-07-10,"2019","07","10",15.9737313432836,63.5974626865672
"1878","Oberembrach - Schüler",2694,2019-07-11,"2019","07","11",15.1448120300752,84.5887969924812
"1879","Oberembrach - Schüler",2694,2019-07-12,"2019","07","12",17.5078125,81.881171875
"1880","Oberembrach - Schüler",2694,2019-07-13,"2019","07","13",16.6304918032787,79.1965573770492
"1881","Oberembrach - Schüler",2694,2019-07-14,"2019","07","14",15.5007407407407,81.3681481481482
"1882","Oberembrach - Schüler",2694,2019-07-15,"2019","07","15",17.0480327868852,79.6589344262295
"1883","Oberembrach - Schüler",2694,2019-07-16,"2019","07","16",18.2701526717557,74.1719083969466
"1884","Oberembrach - Schüler",2694,2019-07-17,"2019","07","17",19.1040287769784,69.7529496402878
"1885","Oberembrach - Schüler",2694,2019-07-18,"2019","07","18",19.612803030303,67.9994696969697
"1886","Oberembrach - Schüler",2694,2019-07-19,"2019","07","19",20.4192913385827,71.9574015748031
"1887","Oberembrach - Schüler",2694,2019-07-20,"2019","07","20",21.6172307692308,70.2990769230769
"1888","Oberembrach - Schüler",2694,2019-07-21,"2019","07","21",21.1769343065693,83.4408759124088
"1889","Oberembrach - Schüler",2694,2019-07-22,"2019","07","22",22.1156153846154,74.5658461538462
"1890","Oberembrach - Schüler",2694,2019-07-23,"2019","07","23",23.2095,69.131
"1891","Oberembrach - Schüler",2694,2019-07-24,"2019","07","24",24.8349593495935,65.7652845528455
"1892","Oberembrach - Schüler",2694,2019-07-25,"2019","07","25",24.9197457627119,69.188813559322
"1893","Oberembrach - Schüler",2694,2019-07-26,"2019","07","26",25.59304,63.73048
"1894","Oberembrach - Schüler",2694,2019-07-27,"2019","07","27",21.3840145985401,75.8241605839416
"1895","Oberembrach - Schüler",2694,2019-07-28,"2019","07","28",16.4280714285714,98.6291428571429
"1896","Oberembrach - Schüler",2694,2019-07-29,"2019","07","29",18.8826277372263,81.7933576642336
"1897","Oberembrach - Schüler",2694,2019-07-30,"2019","07","30",21.5432352941176,70.7269852941177
"1898","Oberembrach - Schüler",2694,2019-07-31,"2019","07","31",18.2804379562044,80.9500729927007
"1899","Oberembrach - Schüler",2694,2019-08-01,"2019","08","01",19.4888805970149,70.2214925373134
"1900","Oberembrach - Schüler",2694,2019-08-02,"2019","08","02",17.7269291338583,80.128031496063
"1901","Oberembrach - Schüler",2694,2019-08-03,"2019","08","03",19.1886259541985,71.3578625954198
"1902","Oberembrach - Schüler",2694,2019-08-04,"2019","08","04",19.2179411764706,72.0451470588235
"1903","Oberembrach - Schüler",2694,2019-08-05,"2019","08","05",22.3384558823529,70.5205882352941
"1904","Oberembrach - Schüler",2694,2019-08-06,"2019","08","06",19.0294776119403,94.6816417910448
"1905","Oberembrach - Schüler",2694,2019-08-07,"2019","08","07",17.3951063829787,96.9229078014184
"1906","Oberembrach - Schüler",2694,2019-08-08,"2019","08","08",19.5885611510791,80.9685611510791
"1907","Oberembrach - Schüler",2694,2019-08-09,"2019","08","09",22.5915671641791,77.2367164179104
"1908","Oberembrach - Schüler",2694,2019-08-10,"2019","08","10",19.185447761194,89.6111940298508
"1909","Oberembrach - Schüler",2694,2019-08-11,"2019","08","11",19.3401515151515,82.740303030303
"1910","Oberembrach - Schüler",2694,2019-08-12,"2019","08","12",15.8771641791045,92.6288059701493
"1911","Oberembrach - Schüler",2694,2019-08-13,"2019","08","13",15.3754676258993,79.6325179856115
"1912","Oberembrach - Schüler",2694,2019-08-14,"2019","08","14",15.4330935251799,74.9328776978417
"1913","Oberembrach - Schüler",2694,2019-08-15,"2019","08","15",15.4686666666667,85.7731851851852
"1914","Oberembrach - Schüler",2694,2019-08-16,"2019","08","16",17.1246564885496,77.9780152671756
"1915","Oberembrach - Schüler",2694,2019-08-17,"2019","08","17",18.1709302325581,83.6935658914729
"1916","Oberembrach - Schüler",2694,2019-08-18,"2019","08","18",22.1838970588235,73.5558823529412
"1917","Oberembrach - Schüler",2694,2019-08-19,"2019","08","19",18.423,90.5335714285714
"1918","Oberembrach - Schüler",2694,2019-08-20,"2019","08","20",14.7677083333333,98.7040972222222
"1919","Oberembrach - Schüler",2694,2019-08-21,"2019","08","21",15.1981451612903,84.3666129032258
"1920","Oberembrach - Schüler",2694,2019-08-22,"2019","08","22",14.6303623188406,90.0646376811594
"1921","Oberembrach - Schüler",2694,2019-08-23,"2019","08","23",15.4425714285714,89.9681428571429
"1922","Oberembrach - Schüler",2694,2019-08-24,"2019","08","24",17.2974100719424,87.3987769784173
"1923","Oberembrach - Schüler",2694,2019-08-25,"2019","08","25",18.9941007194245,80.9293525179856
"1924","Oberembrach - Schüler",2694,2019-08-26,"2019","08","26",18.8849606299213,82.4366929133858
"1925","Oberembrach - Schüler",2694,2019-08-27,"2019","08","27",20.5934615384615,78.5488461538462
"1926","Oberembrach - Schüler",2694,2019-08-28,"2019","08","28",22.0632330827068,79.8413533834587
"1927","Oberembrach - Schüler",2694,2019-08-29,"2019","08","29",20.3666666666667,83.3847286821705
"1928","Oberembrach - Schüler",2694,2019-08-30,"2019","08","30",19.8150427350427,83.7503418803419
"1929","Oberembrach - Schüler",2694,2019-08-31,"2019","08","31",21.0275396825397,79.510873015873
"1930","Oberembrach - Schüler",2694,2019-09-01,"2019","09","01",19.3671851851852,80.4611111111111
"1931","Oberembrach - Schüler",2694,2019-09-02,"2019","09","02",15.0157251908397,92.8448091603053
"1932","Oberembrach - Schüler",2694,2019-09-03,"2019","09","03",13.7409923664122,83.0174045801527
"1933","Oberembrach - Schüler",2694,2019-09-04,"2019","09","04",16.085859375,78.540703125
"1934","Oberembrach - Schüler",2694,2019-09-05,"2019","09","05",12.8613223140496,88.7794214876033
"1935","Oberembrach - Schüler",2694,2019-09-06,"2019","09","06",12.703025210084,88.2473109243697
"1936","Oberembrach - Schüler",2694,2019-09-07,"2019","09","07",14.068359375,83.77953125
"1937","Oberembrach - Schüler",2694,2019-09-08,"2019","09","08",10.7111428571429,95.4497142857143
"1938","Oberembrach - Schüler",2694,2019-09-09,"2019","09","09",11.6660606060606,84.5275
"1939","Oberembrach - Schüler",2694,2019-09-10,"2019","09","10",13.0278358208955,84.3609701492537
"1940","Oberembrach - Schüler",2694,2019-09-11,"2019","09","11",14.2935766423358,82.7678102189781
"1941","Oberembrach - Schüler",2694,2019-09-12,"2019","09","12",15.9422627737226,78.5818248175183
"1942","Oberembrach - Schüler",2694,2019-09-13,"2019","09","13",16.44875,83.054609375
"1943","Oberembrach - Schüler",2694,2019-09-14,"2019","09","14",16.5283333333333,89.5246031746032
"1944","Oberembrach - Schüler",2694,2019-09-15,"2019","09","15",17.8183941605839,87.6129927007299
"1945","Oberembrach - Schüler",2694,2019-09-16,"2019","09","16",19.0291729323308,83.1066165413534
"1946","Oberembrach - Schüler",2694,2019-09-17,"2019","09","17",17.7948091603053,76.2243511450382
"1947","Oberembrach - Schüler",2694,2019-09-18,"2019","09","18",13.6326229508197,70.3137704918033
"1948","Oberembrach - Schüler",2694,2019-09-19,"2019","09","19",11.289453125,66.49421875
"1949","Oberembrach - Schüler",2694,2019-09-20,"2019","09","20",10.5473228346457,71.3164566929134
"1950","Oberembrach - Schüler",2694,2019-09-21,"2019","09","21",12.2496825396825,82.9568253968254
"1951","Oberembrach - Schüler",2694,2019-09-22,"2019","09","22",15.7038805970149,87.0096268656716
"1952","Oberembrach - Schüler",2694,2019-09-23,"2019","09","23",13.2915714285714,92.791
"1953","Oberembrach - Schüler",2694,2019-09-24,"2019","09","24",11.4301459854015,95.1288321167883
"1954","Oberembrach - Schüler",2694,2019-09-25,"2019","09","25",12.95,98.14
"1955","Oberembrach - Schüler",2694,2019-10-18,"2019","10","18",21.6002564102564,55.4024358974359
"1956","Oberembrach - Schüler",2694,2019-10-19,"2019","10","19",11.7235294117647,97.1197058823529
"1957","Oberembrach - Schüler",2694,2019-10-20,"2019","10","20",10.6931818181818,97.2828787878788
"1958","Oberembrach - Schüler",2694,2019-10-21,"2019","10","21",12.6259523809524,95.9715873015873
"1959","Oberembrach - Schüler",2694,2019-10-22,"2019","10","22",12.1061206896552,96.7972413793103
"1960","Oberembrach - Schüler",2694,2019-10-23,"2019","10","23",12.4351162790698,93.9117829457364
"1961","Oberembrach - Schüler",2694,2019-10-24,"2019","10","24",12.6179527559055,94.3074015748032
"1962","Oberembrach - Schüler",2694,2019-10-25,"2019","10","25",11.9462295081967,90.5831967213115
"1963","Oberembrach - Schüler",2694,2019-10-26,"2019","10","26",10.194,93.5248461538462
"1964","Oberembrach - Schüler",2694,2019-10-27,"2019","10","27",12.3396268656716,88.9650746268657
"1965","Oberembrach - Schüler",2694,2019-10-28,"2019","10","28",9.9705303030303,98.8698484848485
"1966","Oberembrach - Schüler",2694,2019-10-29,"2019","10","29",6.87685483870968,98.6756451612903
"1967","Oberembrach - Schüler",2694,2019-10-30,"2019","10","30",6.24585185185185,98.444962962963
"1968","Oberembrach - Schüler",2694,2019-10-31,"2019","10","31",6.12087591240876,99.0616788321168
"1969","Oberembrach - Schüler",2694,2019-11-01,"2019","11","01",9.30296296296296,97.3560740740741
"1970","Oberembrach - Schüler",2694,2019-11-02,"2019","11","02",12.467803030303,92.8770454545455
"1971","Oberembrach - Schüler",2694,2019-11-03,"2019","11","03",9.84206106870229,94.3319083969466
"1972","Oberembrach - Schüler",2694,2019-11-04,"2019","11","04",10.1031538461538,84.9434615384615
"1973","Oberembrach - Schüler",2694,2019-11-05,"2019","11","05",8.08480916030534,91.0100763358779
"1974","Oberembrach - Schüler",2694,2019-11-06,"2019","11","06",6.39647058823529,95.4670588235294
"1975","Oberembrach - Schüler",2694,2019-11-07,"2019","11","07",4.69752,95.8124
"1976","Oberembrach - Schüler",2694,2019-11-08,"2019","11","08",3.75818181818182,98.5809848484848
"1977","Oberembrach - Schüler",2694,2019-11-09,"2019","11","09",3.46692307692308,96.7823076923077
"1978","Oberembrach - Schüler",2694,2019-11-10,"2019","11","10",2.16508064516129,95.9915322580645
"1979","Oberembrach - Schüler",2694,2019-11-11,"2019","11","11",3.31016260162602,90.5165040650406
"1980","Oberembrach - Schüler",2694,2019-11-12,"2019","11","12",4.12472440944882,86.9734645669291
"1981","Oberembrach - Schüler",2694,2019-11-13,"2019","11","13",2.0848031496063,90.5844881889764
"1982","Oberembrach - Schüler",2694,2019-11-14,"2019","11","14",1.32209302325581,89.2823255813954
"1983","Oberembrach - Schüler",2694,2019-11-15,"2019","11","15",2.95702479338843,89.8223140495868
"1984","Oberembrach - Schüler",2694,2019-11-16,"2019","11","16",1.70428571428571,94.4560317460317
"1985","Oberembrach - Schüler",2694,2019-11-17,"2019","11","17",2.76328244274809,96.9329770992366
"1986","Oberembrach - Schüler",2694,2019-11-18,"2019","11","18",3.33862903225806,88.750564516129
"1987","Oberembrach - Schüler",2694,2019-11-19,"2019","11","19",1.4720325203252,93.5645528455285
"1988","Oberembrach - Schüler",2694,2019-11-20,"2019","11","20",4.08606557377049,90.1868852459016
"1989","Oberembrach - Schüler",2694,2019-11-21,"2019","11","21",3.7042735042735,92.0782051282051
"1990","Oberembrach - Schüler",2694,2019-11-22,"2019","11","22",3.78543307086614,91.5766141732284
"1991","Oberembrach - Schüler",2694,2019-11-23,"2019","11","23",4.09806722689076,90.3805882352941
"1992","Oberembrach - Schüler",2694,2019-11-24,"2019","11","24",4.29883333333333,95.06325
"1993","Oberembrach - Schüler",2694,2019-11-25,"2019","11","25",5.38926829268293,97.1442276422764
"1994","Oberembrach - Schüler",2694,2019-11-26,"2019","11","26",5.47650406504065,97.2873983739837
"1995","Oberembrach - Schüler",2694,2019-11-27,"2019","11","27",7.75217054263566,88.8472093023256
"1996","Oberembrach - Schüler",2694,2019-11-28,"2019","11","28",8.42740458015267,83.8427480916031
"1997","Oberembrach - Schüler",2694,2019-11-29,"2019","11","29",6.48258333333333,90.6494166666667
"1998","Oberembrach - Schüler",2694,2019-11-30,"2019","11","30",2.585859375,92.81796875
"1999","Oberembrach - Schüler",2694,2019-12-01,"2019","12","01",1.65907692307692,91.0663076923077
"2000","Oberembrach - Schüler",2694,2019-12-02,"2019","12","02",1.706328125,88.24125
"2001","Oberembrach - Schüler",2694,2019-12-03,"2019","12","03",-1.44768,87.75632
"2002","Oberembrach - Schüler",2694,2019-12-04,"2019","12","04",-1.69232558139535,92.478992248062
"2003","Oberembrach - Schüler",2694,2019-12-05,"2019","12","05",-0.14875,95.628359375
"2004","Oberembrach - Schüler",2694,2019-12-06,"2019","12","06",1.21778625954198,90.1663358778626
"2005","Oberembrach - Schüler",2694,2019-12-07,"2019","12","07",5.87338709677419,86.6101612903226
"2006","Oberembrach - Schüler",2694,2019-12-08,"2019","12","08",6.97751937984496,82.2413953488372
"2007","Oberembrach - Schüler",2694,2019-12-09,"2019","12","09",6.09776,82.69064
"2008","Oberembrach - Schüler",2694,2019-12-10,"2019","12","10",0.840564516129032,91.1066935483871
"2009","Oberembrach - Schüler",2694,2019-12-11,"2019","12","11",-1.2015503875969,94.1682170542636
"2010","Oberembrach - Schüler",2694,2019-12-12,"2019","12","12",0.846,94.5773076923077
"2011","Oberembrach - Schüler",2694,2019-12-13,"2019","12","13",1.8097619047619,91.2315079365079
"2012","Oberembrach - Schüler",2694,2019-12-14,"2019","12","14",6.315,79.165
"2013","Oberembrach - Schüler",2694,2019-12-15,"2019","12","15",8.485,82.6600819672131
"2014","Oberembrach - Schüler",2694,2019-12-16,"2019","12","16",2.31512820512821,94.4023931623932
"2015","Oberembrach - Schüler",2694,2019-12-17,"2019","12","17",2.66209677419355,97.6968548387097
"2016","Oberembrach - Schüler",2694,2019-12-18,"2019","12","18",4.44141732283465,95.4817322834646
"2017","Oberembrach - Schüler",2694,2019-12-19,"2019","12","19",1.8828125,99.79453125
"2018","Oberembrach - Schüler",2694,2019-12-20,"2019","12","20",3.07333333333333,96.1352713178295
"2019","Oberembrach - Schüler",2694,2019-12-21,"2019","12","21",3.72582677165354,97.3856692913386
"2020","Oberembrach - Schüler",2694,2019-12-22,"2019","12","22",4.78469696969697,93.6439393939394
"2021","Oberembrach - Schüler",2694,2019-12-23,"2019","12","23",4.8006976744186,92.5194573643411
"2022","Oberembrach - Schüler",2694,2019-12-24,"2019","12","24",4.85868217054264,92.8686821705426
"2023","Oberembrach - Schüler",2694,2019-12-25,"2019","12","25",5.47480916030534,90.8788549618321
"2024","Oberembrach - Schüler",2694,2019-12-26,"2019","12","26",2.27533333333333,95.992
"2025","Oberembrach - Schüler",2694,2019-12-27,"2019","12","27",5.09869565217391,96.9568115942029
"2026","Oberembrach - Schüler",2694,2019-12-28,"2019","12","28",2.18302325581395,92.5264341085271
"2027","Oberembrach - Schüler",2694,2019-12-29,"2019","12","29",-1.34740458015267,91.6352671755725
"2028","Oberembrach - Schüler",2694,2019-12-30,"2019","12","30",-0.907322834645669,93.530157480315
"2029","Oberembrach - Schüler",2694,2019-12-31,"2019","12","31",-0.748661417322835,97.968031496063
"2030","Oberembrach - Schüler",2694,2020-01-01,"2020","01","01",-1.5389552238806,98.1326119402985
"2031","Oberembrach - Schüler",2694,2020-01-02,"2020","01","02",-1.16125925925926,97.141037037037
"2032","Oberembrach - Schüler",2694,2020-01-03,"2020","01","03",2.23522727272727,93.4995454545455
"2033","Oberembrach - Schüler",2694,2020-01-04,"2020","01","04",4.71130081300813,90.1060975609756
"2034","Oberembrach - Schüler",2694,2020-01-05,"2020","01","05",0.350444444444444,92.286962962963
"2035","Oberembrach - Schüler",2694,2020-01-06,"2020","01","06",-1.05403225806452,97.7920967741936
"2036","Oberembrach - Schüler",2694,2020-01-07,"2020","01","07",1.33984375,94.810546875
"2037","Oberembrach - Schüler",2694,2020-01-08,"2020","01","08",1.20146153846154,93.0962307692308
"2038","Oberembrach - Schüler",2694,2020-01-09,"2020","01","09",3.09354330708661,80.6592125984252
"2039","Oberembrach - Schüler",2694,2020-01-10,"2020","01","10",6.31106557377049,78.9272131147541
"2040","Oberembrach - Schüler",2694,2020-01-11,"2020","01","11",2.64072,92.13408
"2041","Oberembrach - Schüler",2694,2020-01-12,"2020","01","12",-0.193858267716535,93.8676377952756
"2042","Oberembrach - Schüler",2694,2020-01-13,"2020","01","13",-0.329285714285714,91.4087301587302
"2043","Oberembrach - Schüler",2694,2020-01-14,"2020","01","14",1.27561538461538,82.0800769230769
"2044","Oberembrach - Schüler",2694,2020-01-15,"2020","01","15",3.29212598425197,78.2192125984252
"2045","Oberembrach - Schüler",2694,2020-01-16,"2020","01","16",3.84163934426229,81.7643442622951
"2046","Oberembrach - Schüler",2694,2020-01-17,"2020","01","17",2.45992,89.71496
"2047","Oberembrach - Schüler",2694,2020-01-18,"2020","01","18",3.06150793650794,88.3755555555556
"2048","Oberembrach - Schüler",2694,2020-01-19,"2020","01","19",-0.662857142857143,91.4787301587302
"2049","Oberembrach - Schüler",2694,2020-01-20,"2020","01","20",-0.0473015873015873,83.9906349206349
"2050","Oberembrach - Schüler",2694,2020-01-21,"2020","01","21",-2.98099173553719,89.8790082644628
"2051","Oberembrach - Schüler",2694,2020-01-22,"2020","01","22",-2.67133858267717,95.0003149606299
"2052","Oberembrach - Schüler",2694,2020-01-23,"2020","01","23",-2.84083333333333,93.6976666666667
"2053","Oberembrach - Schüler",2694,2020-01-24,"2020","01","24",-1.61752066115702,94.2957024793388
"2054","Oberembrach - Schüler",2694,2020-01-25,"2020","01","25",-1.93430894308943,96.249837398374
"2055","Oberembrach - Schüler",2694,2020-01-26,"2020","01","26",-0.186280991735537,96.3248760330578
"2056","Oberembrach - Schüler",2694,2020-01-27,"2020","01","27",4.36016666666667,87.924
"2057","Oberembrach - Schüler",2694,2020-01-28,"2020","01","28",4.01596899224806,86.7741860465116
"2058","Oberembrach - Schüler",2694,2020-01-29,"2020","01","29",2.90984496124031,90.3788372093023
"2059","Oberembrach - Schüler",2694,2020-01-30,"2020","01","30",4.45790322580645,85.9606451612903
"2060","Oberembrach - Schüler",2694,2020-01-31,"2020","01","31",9.200703125,89.19734375
"2061","Oberembrach - Schüler",2694,2020-02-01,"2020","02","01",9.35787401574803,84.5803149606299
"2062","Oberembrach - Schüler",2694,2020-02-02,"2020","02","02",10.56016,86.19768
"2063","Oberembrach - Schüler",2694,2020-02-03,"2020","02","03",12.1021875,82.732109375
"2064","Oberembrach - Schüler",2694,2020-02-04,"2020","02","04",5.17950819672131,80.6054098360656
"2065","Oberembrach - Schüler",2694,2020-02-05,"2020","02","05",1.6716,80.05304
"2066","Oberembrach - Schüler",2694,2020-02-06,"2020","02","06",-0.898346456692913,83.2094488188976
"2067","Oberembrach - Schüler",2694,2020-02-07,"2020","02","07",-1.23992248062015,85.8013953488372
"2068","Oberembrach - Schüler",2694,2020-02-08,"2020","02","08",-0.337438016528926,87.0980165289256
"2069","Oberembrach - Schüler",2694,2020-02-09,"2020","02","09",5.20279069767442,71.2066666666667
"2070","Oberembrach - Schüler",2694,2020-02-10,"2020","02","10",10.2358914728682,67.7718604651163
"2071","Oberembrach - Schüler",2694,2020-02-11,"2020","02","11",4.91616,79.89696
"2072","Oberembrach - Schüler",2694,2020-02-12,"2020","02","12",3.69030769230769,75.3751538461539
"2073","Oberembrach - Schüler",2694,2020-02-13,"2020","02","13",2.811640625,80.768671875
"2074","Oberembrach - Schüler",2694,2020-02-14,"2020","02","14",4.76992366412214,86.1943511450382
"2075","Oberembrach - Schüler",2694,2020-02-15,"2020","02","15",3.03837209302326,87.4696899224806
"2076","Oberembrach - Schüler",2694,2020-02-16,"2020","02","16",8.19037593984962,66.4492481203008
"2077","Oberembrach - Schüler",2694,2020-02-17,"2020","02","17",8.45858267716535,78.6651968503937
"2078","Oberembrach - Schüler",2694,2020-02-18,"2020","02","18",4.07369230769231,80.4043846153846
"2079","Oberembrach - Schüler",2694,2020-02-19,"2020","02","19",3.63112903225806,76.6972580645161
"2080","Oberembrach - Schüler",2694,2020-02-20,"2020","02","20",4.96584615384615,76.1943076923077
"2081","Oberembrach - Schüler",2694,2020-02-21,"2020","02","21",4.56792307692308,73.6146923076923
"2082","Oberembrach - Schüler",2694,2020-02-22,"2020","02","22",5.412734375,74.173984375
"2083","Oberembrach - Schüler",2694,2020-02-23,"2020","02","23",12.032,53.0493333333333
"2084","Oberembrach - Schüler",2694,2020-02-24,"2020","02","24",12.0606976744186,71.7348062015504
"2085","Oberembrach - Schüler",2694,2020-02-25,"2020","02","25",6.52362204724409,79.5492125984252
"2086","Oberembrach - Schüler",2694,2020-02-26,"2020","02","26",1.40603174603175,87.3403174603175
"2087","Oberembrach - Schüler",2694,2020-02-27,"2020","02","27",1.69359375,84.229375
"2088","Oberembrach - Schüler",2694,2020-02-28,"2020","02","28",3.33888888888889,71.0428571428571
"2089","Oberembrach - Schüler",2694,2020-02-29,"2020","02","29",8.38140625,66.059921875
